Timestamp,Value,Type
7:13:15 PM.213,"25.80\r\n",received
7:13:15 PM.740,"25.80\r\n",received
7:13:16 PM.237,"25.80\r\n",received
7:13:16 PM.733,"25.80\r\n",received
7:13:17 PM.229,"25.80\r\n",received
7:13:17 PM.756,"25.80\r\n",received
7:13:18 PM.268,"25.80\r\n",received
7:13:18 PM.765,"25.80\r\n",received
7:13:19 PM.260,"25.80\r\n",received
7:13:19 PM.789,"25.80\r\n",received
7:13:20 PM.285,"25.80\r\n",received
7:13:20 PM.781,"25.80\r\n",received
7:13:21 PM.292,"25.80\r\n",received
7:13:21 PM.821,"25.80\r\n",received
7:13:22 PM.317,"25.80\r\n",received
7:13:22 PM.812,"25.80\r\n",received
7:13:23 PM.309,"25.80\r\n",received
7:13:23 PM.837,"25.80\r\n",received
7:13:24 PM.350,"25.80\r\n",received
7:13:24 PM.844,"25.80\r\n",received
7:13:25 PM.340,"25.80\r\n",received
7:13:25 PM.870,"25.80\r\n",received
7:13:26 PM.365,"25.80\r\n",received
7:13:26 PM.861,"25.80\r\n",received
7:13:27 PM.372,"25.80\r\n",received
7:13:27 PM.885,"25.80\r\n",received
7:13:28 PM.396,"25.80\r\n",received
7:13:28 PM.893,"25.80\r\n",received
7:13:29 PM.389,"25.80\r\n",received
7:13:29 PM.917,"25.80\r\n",received
7:13:30 PM.413,"25.80\r\n",received
7:13:30 PM.924,"25.80\r\n",received
7:13:31 PM.421,"25.80\r\n",received
7:13:31 PM.950,"25.80\r\n",received
7:13:32 PM.445,"25.80\r\n",received
7:13:32 PM.941,"25.80\r\n",received
7:13:33 PM.436,"25.80\r\n",received
7:13:33 PM.964,"25.80\r\n",received
7:13:34 PM.461,"25.80\r\n",received
7:13:35 PM.203,"25.80\r\n",received
7:13:35 PM.492,"25.80\r\n",received
7:13:36 PM.280,"25.80\r\n",received
7:13:36 PM.534,"25.80\r\n",received
7:13:36 PM.988,"25.80\r\n",received
7:13:37 PM.484,"25.80\r\n",received
7:13:38 PM.13,"25.80\r\n",received
7:13:38 PM.528,"25.80\r\n",received
7:13:39 PM.38,"25.80\r\n",received
7:13:39 PM.517,"25.80\r\n",received
7:13:40 PM.45,"25.80\r\n",received
7:13:40 PM.541,"25.80\r\n",received
7:13:41 PM.37,"25.80\r\n",received
7:13:41 PM.548,"25.80\r\n",received
7:13:42 PM.60,"25.80\r\n",received
7:13:42 PM.573,"25.80\r\n",received
7:13:43 PM.69,"25.80\r\n",received
7:13:43 PM.564,"25.80\r\n",received
7:13:44 PM.92,"25.80\r\n",received
7:13:44 PM.589,"25.80\r\n",received
7:13:45 PM.85,"25.80\r\n",received
7:13:45 PM.597,"25.80\r\n",received
7:13:46 PM.109,"25.80\r\n",received
7:13:46 PM.621,"25.80\r\n",received
7:13:47 PM.117,"25.80\r\n",received
7:13:47 PM.613,"25.80\r\n",received
7:13:48 PM.141,"25.80\r\n",received
7:13:48 PM.636,"25.80\r\n",received
7:13:49 PM.149,"25.80\r\n",received
7:13:49 PM.644,"25.80\r\n",received
7:13:50 PM.174,"25.80\r\n",received
7:13:50 PM.669,"25.80\r\n",received
7:13:51 PM.165,"25.80\r\n",received
7:13:51 PM.661,"25.80\r\n",received
7:13:52 PM.189,"25.80\r\n",received
7:13:52 PM.701,"25.80\r\n",received
7:13:53 PM.198,"25.80\r\n",received
7:13:53 PM.693,"25.80\r\n",received
7:13:54 PM.225,"25.80\r\n",received
7:13:54 PM.717,"25.80\r\n",received
7:13:55 PM.229,"25.80\r\n",received
7:13:55 PM.724,"25.80\r\n",received
7:13:56 PM.253,"25.70\r\n",received
7:13:56 PM.749,"25.70\r\n",received
7:13:57 PM.245,"25.70\r\n",received
7:13:57 PM.766,"25.70\r\n",received
7:13:58 PM.326,"25.50\r\n",received
7:13:58 PM.781,"25.50\r\n",received
7:13:59 PM.277,"25.50\r\n",received
7:13:59 PM.789,"25.50\r\n",received
7:14:00 PM.301,"25.30\r\n",received
7:14:00 PM.812,"25.30\r\n",received
7:14:01 PM.309,"25.30\r\n",received
7:14:01 PM.820,"25.30\r\n",received
7:14:02 PM.333,"25.30\r\n",received
7:14:02 PM.845,"25.30\r\n",received
7:14:03 PM.341,"25.30\r\n",received
7:14:03 PM.837,"25.30\r\n",received
7:14:04 PM.365,"����������������������������������������������������������������5.30\r\n",received
7:14:04 PM.861,"25.30\r\n",received
7:14:05 PM.377,"25.30\r\n",received
7:14:05 PM.869,"25.30\r\n",received
7:14:06 PM.396,"25.30\r\n",received
7:14:06 PM.893,"25.30\r\n",received
7:14:07 PM.389,"25.30\r\n",received
7:14:07 PM.885,"25.30\r\n",received
7:14:08 PM.413,"25.30\r\n",received
7:14:08 PM.924,"25.30\r\n",received
7:14:09 PM.420,"25.30\r\n",received
7:14:09 PM.917,"25.30\r\n",received
7:14:10 PM.445,"25.30\r\n",received
7:14:10 PM.941,"25.30\r\n",received
7:14:11 PM.437,"25.30\r\n",received
7:14:11 PM.950,"25.30\r\n",received
7:14:12 PM.461,"25.30\r\n",received
7:14:12 PM.973,"25.30\r\n",received
7:14:13 PM.469,"25.30\r\n",received
7:14:13 PM.965,"25.30\r\n",received
7:14:14 PM.492,"25.30\r\n",received
7:14:14 PM.988,"25.30\r\n",received
7:14:15 PM.502,"25.30\r\n",received
7:14:15 PM.997,"25.30\r\n",received
7:14:16 PM.524,"25.30\r\n",received
7:14:17 PM.20,"25.30\r\n",received
7:14:17 PM.517,"25.30\r\n",received
7:14:18 PM.28,"25.30\r\n",received
7:14:18 PM.541,"25.30\r\n",received
7:14:19 PM.54,"25.30\r\n",received
7:14:19 PM.549,"25.30\r\n",received
7:14:20 PM.45,"25.30\r\n",received
7:14:20 PM.572,"25.30\r\n",received
7:14:21 PM.69,"25.30\r\n",received
7:14:21 PM.580,"25.30\r\n",received
7:14:22 PM.77,"25.30\r\n",received
7:14:22 PM.604,"25.30\r\n",received
7:14:23 PM.101,"25.30\r\n",received
7:14:23 PM.597,"25.30\r\n",received
7:14:24 PM.110,"25.30\r\n",received
7:14:24 PM.620,"25.30\r\n",received
7:14:25 PM.132,"25.30\r\n",received
7:14:25 PM.629,"25.30\r\n",received
7:14:26 PM.125,"25.30\r\n",received
7:14:26 PM.653,"25.30\r\n",received
7:14:27 PM.149,"25.30\r\n",received
7:14:27 PM.660,"25.30\r\n",received
7:14:28 PM.157,"25.30\r\n",received
7:14:28 PM.686,"25.30\r\n",received
7:14:29 PM.181,"25.30\r\n",received
7:14:29 PM.677,"25.30\r\n",received
7:14:30 PM.173,"25.30\r\n",received
7:14:30 PM.701,"25.30\r\n",received
7:14:31 PM.196,"25.30\r\n",received
7:14:31 PM.708,"25.30\r\n",received
7:14:32 PM.205,"25.30\r\n",received
7:14:32 PM.732,"25.30\r\n",received
7:14:33 PM.230,"25.30\r\n",received
7:14:33 PM.725,"25.30\r\n",received
7:14:34 PM.237,"25.30\r\n",received
7:14:34 PM.749,"25.30\r\n",received
7:14:35 PM.260,"25.30\r\n",received
7:14:35 PM.757,"25.30\r\n",received
7:14:36 PM.253,"25.30\r\n",received
7:14:36 PM.781,"25.30\r\n",received
7:14:37 PM.293,"25.30\r\n",received
7:14:37 PM.791,"25.30\r\n",received
7:14:38 PM.285,"25.30\r\n",received
7:14:38 PM.814,"25.30\r\n",received
7:14:39 PM.309,"25.30\r\n",received
7:14:39 PM.804,"25.30\r\n",received
7:14:40 PM.301,"25.30\r\n",received
7:14:40 PM.828,"25.30\r\n",received
7:14:41 PM.325,"25.30\r\n",received
7:14:41 PM.837,"25.30\r\n",received
7:14:42 PM.333,"25.30\r\n",received
7:14:42 PM.861,"25.30\r\n",received
7:14:43 PM.358,"25.30\r\n",received
7:14:43 PM.854,"����������������������������������������������������������������5.30\r\n",received
7:14:44 PM.365,"25.30\r\n",received
7:14:44 PM.877,"25.30\r\n",received
7:14:45 PM.389,"25.30\r\n",received
7:14:45 PM.884,"25.30\r\n",received
7:14:46 PM.381,"25.30\r\n",received
7:14:46 PM.909,"25.30\r\n",received
7:14:47 PM.404,"25.30\r\n",received
7:14:47 PM.916,"25.30\r\n",received
7:14:48 PM.412,"25.30\r\n",received
7:14:48 PM.940,"25.30\r\n",received
7:14:49 PM.437,"25.30\r\n",received
7:14:49 PM.933,"25.30\r\n",received
7:14:50 PM.445,"25.30\r\n",received
7:14:50 PM.957,"25.30\r\n",received
7:14:51 PM.469,"25.30\r\n",received
7:14:51 PM.965,"25.30\r\n",received
7:14:52 PM.461,"25.30\r\n",received
7:14:52 PM.989,"25.30\r\n",received
7:14:53 PM.484,"25.30\r\n",received
7:14:53 PM.997,"25.30\r\n",received
7:14:54 PM.492,"25.30\r\n",received
7:14:55 PM.20,"25.30\r\n",received
7:14:55 PM.519,"25.30\r\n",received
7:14:56 PM.13,"25.30\r\n",received
7:14:56 PM.526,"25.30\r\n",received
7:14:57 PM.37,"25.30\r\n",received
7:14:57 PM.550,"25.30\r\n",received
7:14:58 PM.47,"25.30\r\n",received
7:14:58 PM.541,"25.30\r\n",received
7:14:59 PM.69,"25.30\r\n",received
7:14:59 PM.565,"25.30\r\n",received
7:15:00 PM.61,"25.30\r\n",received
7:15:00 PM.574,"25.30\r\n",received
7:15:01 PM.85,"25.30\r\n",received
7:15:01 PM.597,"25.30\r\n",received
7:15:02 PM.93,"25.30\r\n",received
7:15:02 PM.589,"25.30\r\n",received
7:15:03 PM.150,"25.30\r\n",received
7:15:03 PM.613,"25.30\r\n",received
7:15:04 PM.124,"25.30\r\n",received
7:15:04 PM.620,"25.30\r\n",received
7:15:05 PM.150,"25.30\r\n",received
7:15:05 PM.645,"25.30\r\n",received
7:15:06 PM.143,"25.30\r\n",received
7:15:06 PM.637,"25.30\r\n",received
7:15:07 PM.165,"25.30\r\n",received
7:15:07 PM.660,"25.30\r\n",received
7:15:08 PM.173,"25.30\r\n",received
7:15:08 PM.668,"25.30\r\n",received
7:15:09 PM.196,"25.30\r\n",received
7:15:09 PM.692,"25.30\r\n",received
7:15:10 PM.189,"25.30\r\n",received
7:15:10 PM.704,"25.30\r\n",received
7:15:11 PM.213,"25.30\r\n",received
7:15:11 PM.724,"25.30\r\n",received
7:15:12 PM.221,"25.30\r\n",received
7:15:12 PM.716,"25.30\r\n",received
7:15:13 PM.245,"25.30\r\n",received
7:15:13 PM.741,"25.30\r\n",received
7:15:14 PM.236,"25.30\r\n",received
7:15:14 PM.750,"25.30\r\n",received
7:15:15 PM.262,"25.30\r\n",received
7:15:15 PM.774,"25.30\r\n",received
7:15:16 PM.334,"25.30\r\n",received
7:15:16 PM.765,"25.30\r\n",received
7:15:17 PM.292,"25.30\r\n",received
7:15:17 PM.789,"25.30\r\n",received
7:15:18 PM.306,"25.30\r\n",received
7:15:18 PM.797,"25.30\r\n",received
7:15:19 PM.309,"25.30\r\n",received
7:15:19 PM.826,"25.30\r\n",received
7:15:20 PM.317,"25.30\r\n",received
7:15:20 PM.813,"25.30\r\n",received
7:15:21 PM.342,"25.30\r\n",received
7:15:21 PM.837,"25.30\r\n",received
7:15:22 PM.350,"25.30\r\n",received
7:15:22 PM.845,"25.30\r\n",received
7:15:23 PM.372,"25.30\r\n",received
7:15:23 PM.868,"25.30\r\n",received
7:15:24 PM.365,"25.30\r\n",received
7:15:24 PM.877,"25.30\r\n",received
7:15:25 PM.389,"25.30\r\n",received
7:15:25 PM.901,"25.30\r\n",received
7:15:26 PM.397,"25.30\r\n",received
7:15:26 PM.893,"25.30\r\n",received
7:15:27 PM.420,"25.30\r\n",received
7:15:27 PM.917,"25.30\r\n",received
7:15:28 PM.428,"25.30\r\n",received
7:15:28 PM.924,"25.30\r\n",received
7:15:29 PM.452,"25.30\r\n",received
7:15:29 PM.949,"25.30\r\n",received
7:15:30 PM.445,"25.30\r\n",received
7:15:30 PM.958,"25.30\r\n",received
7:15:31 PM.468,"25.30\r\n",received
7:15:31 PM.980,"25.30\r\n",received
7:15:32 PM.476,"25.30\r\n",received
7:15:32 PM.973,"25.30\r\n",received
7:15:33 PM.501,"25.30\r\n",received
7:15:33 PM.997,"25.30\r\n",received
7:15:34 PM.508,"25.30\r\n",received
7:15:35 PM.7,"25.30\r\n",received
7:15:35 PM.532,"25.30\r\n",received
7:15:36 PM.29,"25.30\r\n",received
7:15:36 PM.524,"25.30\r\n",received
7:15:37 PM.20,"25.30\r\n",received
7:15:37 PM.548,"25.30\r\n",received
7:15:38 PM.45,"25.30\r\n",received
7:15:38 PM.558,"25.30\r\n",received
7:15:39 PM.53,"25.30\r\n",received
7:15:39 PM.581,"25.30\r\n",received
7:15:40 PM.76,"25.30\r\n",received
7:15:40 PM.572,"25.30\r\n",received
7:15:41 PM.87,"25.30\r\n",received
7:15:41 PM.597,"25.30\r\n",received
7:15:42 PM.109,"25.30\r\n",received
7:15:42 PM.604,"25.30\r\n",received
7:15:43 PM.101,"25.30\r\n",received
7:15:43 PM.628,"25.30\r\n",received
7:15:44 PM.125,"25.30\r\n",received
7:15:44 PM.636,"25.30\r\n",received
7:15:45 PM.136,"25.30\r\n",received
7:15:45 PM.676,"25.30\r\n",received
7:15:46 PM.157,"25.30\r\n",received
7:15:46 PM.653,"25.30\r\n",received
7:15:47 PM.175,"25.30\r\n",received
7:15:47 PM.677,"25.30\r\n",received
7:15:48 PM.190,"25.30\r\n",received
7:15:48 PM.685,"25.30\r\n",received
7:15:49 PM.181,"25.30\r\n",received
7:15:49 PM.709,"25.30\r\n",received
7:15:50 PM.205,"25.30\r\n",received
7:15:50 PM.730,"25.30\r\n",received
7:15:51 PM.213,"25.30\r\n",received
7:15:51 PM.742,"25.30\r\n",received
7:15:52 PM.236,"25.30\r\n",received
7:15:52 PM.733,"25.30\r\n",received
7:15:53 PM.228,"25.30\r\n",received
7:15:53 PM.756,"25.30\r\n",received
7:15:54 PM.269,"25.30\r\n",received
7:15:54 PM.764,"25.30\r\n",received
7:15:55 PM.261,"25.30\r\n",received
7:15:55 PM.789,"25.30\r\n",received
7:15:56 PM.285,"25.30\r\n",received
7:15:56 PM.796,"25.30\r\n",received
7:15:57 PM.293,"25.30\r\n",received
7:15:57 PM.822,"25.30\r\n",received
7:15:58 PM.317,"25.30\r\n",received
7:15:58 PM.813,"25.30\r\n",received
7:15:59 PM.309,"25.30\r\n",received
7:15:59 PM.837,"25.30\r\n",received
7:16:00 PM.333,"25.30\r\n",received
7:16:00 PM.846,"25.30\r\n",received
7:16:01 PM.341,"25.30\r\n",received
7:16:01 PM.874,"25.30\r\n",received
7:16:02 PM.364,"25.30\r\n",received
7:16:02 PM.860,"25.30\r\n",received
7:16:03 PM.357,"25.30\r\n",received
7:16:03 PM.885,"25.30\r\n",received
7:16:04 PM.403,"25.30\r\n",received
7:16:04 PM.894,"25.30\r\n",received
7:16:05 PM.389,"25.30\r\n",received
7:16:05 PM.917,"25.30\r\n",received
7:16:06 PM.412,"25.30\r\n",received
7:16:06 PM.909,"25.30\r\n",received
7:16:07 PM.427,"25.30\r\n",received
7:16:07 PM.933,"25.30\r\n",received
7:16:08 PM.446,"25.30\r\n",received
7:16:08 PM.941,"25.30\r\n",received
7:16:09 PM.437,"25.30\r\n",received
7:16:09 PM.965,"25.30\r\n",received
7:16:10 PM.461,"25.30\r\n",received
7:16:10 PM.996,"25.30\r\n",received
7:16:11 PM.480,"25.30\r\n",received
7:16:11 PM.998,"25.30\r\n",received
7:16:12 PM.493,"25.30\r\n",received
7:16:12 PM.988,"25.30\r\n",received
7:16:13 PM.485,"25.30\r\n",received
7:16:14 PM.17,"25.30\r\n",received
7:16:14 PM.508,"25.30\r\n",received
7:16:15 PM.25,"25.30\r\n",received
7:16:15 PM.517,"25.30\r\n",received
7:16:16 PM.47,"25.30\r\n",received
7:16:16 PM.541,"25.30\r\n",received
7:16:17 PM.37,"25.30\r\n",received
7:16:17 PM.553,"25.30\r\n",received
7:16:18 PM.61,"25.30\r\n",received
7:16:18 PM.573,"25.30\r\n",received
7:16:19 PM.68,"25.30\r\n",received
7:16:19 PM.565,"25.30\r\n",received
7:16:20 PM.93,"25.30\r\n",received
7:16:20 PM.588,"25.30\r\n",received
7:16:21 PM.86,"25.30\r\n",received
7:16:21 PM.600,"25.30\r\n",received
7:16:22 PM.110,"25.30\r\n",received
7:16:22 PM.630,"25.30\r\n",received
7:16:23 PM.117,"25.30\r\n",received
7:16:23 PM.613,"25.30\r\n",received
7:16:24 PM.140,"25.30\r\n",received
7:16:24 PM.691,"25.30\r\n",received
7:16:25 PM.155,"25.30\r\n",received
7:16:25 PM.645,"25.30\r\n",received
7:16:26 PM.178,"25.30\r\n",received
7:16:26 PM.669,"25.30\r\n",received
7:16:27 PM.166,"25.30\r\n",received
7:16:27 PM.685,"25.30\r\n",received
7:16:28 PM.190,"25.30\r\n",received
7:16:28 PM.711,"25.30\r\n",received
7:16:29 PM.197,"25.30\r\n",received
7:16:29 PM.694,"25.30\r\n",received
7:16:30 PM.222,"25.30\r\n",received
7:16:30 PM.717,"25.30\r\n",received
7:16:31 PM.232,"25.30\r\n",received
7:16:31 PM.736,"25.30\r\n",received
7:16:32 PM.254,"25.30\r\n",received
7:16:32 PM.749,"25.30\r\n",received
7:16:33 PM.297,"25.30\r\n",received
7:16:33 PM.764,"25.30\r\n",received
7:16:34 PM.288,"25.30\r\n",received
7:16:34 PM.781,"25.30\r\n",received
7:16:35 PM.277,"25.30\r\n",received
7:16:35 PM.773,"25.30\r\n",received
7:16:36 PM.300,"25.30\r\n",received
7:16:36 PM.797,"25.30\r\n",received
7:16:37 PM.313,"25.30\r\n",received
7:16:37 PM.804,"25.30\r\n",received
7:16:38 PM.335,"25.30\r\n",received
7:16:38 PM.829,"25.30\r\n",received
7:16:39 PM.325,"25.30\r\n",received
7:16:39 PM.855,"25.30\r\n",received
7:16:40 PM.348,"25.30\r\n",received
7:16:40 PM.878,"25.30\r\n",received
7:16:41 PM.358,"25.30\r\n",received
7:16:41 PM.853,"25.30\r\n",received
7:16:42 PM.382,"25.30\r\n",received
7:16:42 PM.877,"25.30\r\n",received
7:16:43 PM.373,"25.30\r\n",received
7:16:43 PM.888,"25.30\r\n",received
7:16:44 PM.397,"25.30\r\n",received
7:16:44 PM.912,"25.30\r\n",received
7:16:45 PM.405,"25.30\r\n",received
7:16:45 PM.901,"25.30\r\n",received
7:16:46 PM.430,"25.30\r\n",received
7:16:46 PM.924,"25.30\r\n",received
7:16:47 PM.420,"25.30\r\n",received
7:16:47 PM.943,"25.30\r\n",received
7:16:48 PM.462,"25.30\r\n",received
7:16:48 PM.957,"25.30\r\n",received
7:16:49 PM.453,"25.30\r\n",received
7:16:49 PM.949,"25.30\r\n",received
7:16:50 PM.477,"25.30\r\n",received
7:16:50 PM.990,"25.30\r\n",received
7:16:51 PM.485,"25.30\r\n",received
7:16:51 PM.981,"25.30\r\n",received
7:16:52 PM.508,"25.30\r\n",received
7:16:53 PM.5,"25.30\r\n",received
7:16:53 PM.534,"25.30\r\n",received
7:16:54 PM.14,"25.30\r\n",received
7:16:54 PM.545,"25.30\r\n",received
7:16:55 PM.36,"25.30\r\n",received
7:16:55 PM.532,"25.30\r\n",received
7:16:56 PM.63,"25.30\r\n",received
7:16:56 PM.557,"25.30\r\n",received
7:16:57 PM.73,"25.30\r\n",received
7:16:57 PM.564,"25.30\r\n",received
7:16:58 PM.60,"25.30\r\n",received
7:16:58 PM.589,"25.30\r\n",received
7:16:59 PM.84,"25.30\r\n",received
7:16:59 PM.581,"25.30\r\n",received
7:17:00 PM.95,"25.30\r\n",received
7:17:00 PM.604,"25.30\r\n",received
7:17:01 PM.117,"25.30\r\n",received
7:17:01 PM.613,"25.30\r\n",received
7:17:02 PM.109,"25.30\r\n",received
7:17:02 PM.637,"25.30\r\n",received
7:17:03 PM.133,"25.30\r\n",received
7:17:03 PM.647,"25.30\r\n",received
7:17:04 PM.150,"25.30\r\n",received
7:17:04 PM.678,"25.30\r\n",received
7:17:05 PM.164,"25.30\r\n",received
7:17:05 PM.672,"25.30\r\n",received
7:17:06 PM.157,"25.30\r\n",received
7:17:06 PM.685,"25.30\r\n",received
7:17:07 PM.181,"25.30\r\n",received
7:17:07 PM.702,"25.30\r\n",received
7:17:08 PM.189,"25.30\r\n",received
7:17:08 PM.717,"25.30\r\n",received
7:17:09 PM.213,"25.30\r\n",received
7:17:09 PM.709,"25.30\r\n",received
7:17:10 PM.223,"25.30\r\n",received
7:17:10 PM.732,"25.30\r\n",received
7:17:11 PM.246,"25.30\r\n",received
7:17:11 PM.741,"25.30\r\n",received
7:17:12 PM.237,"25.30\r\n",received
7:17:12 PM.765,"25.30\r\n",received
7:17:13 PM.261,"25.30\r\n",received
7:17:13 PM.757,"25.30\r\n",received
7:17:14 PM.279,"25.30\r\n",received
7:17:14 PM.797,"25.30\r\n",received
7:17:15 PM.293,"25.30\r\n",received
7:17:15 PM.788,"25.30\r\n",received
7:17:16 PM.285,"25.30\r\n",received
7:17:16 PM.812,"25.30\r\n",received
7:17:17 PM.309,"25.30\r\n",received
7:17:17 PM.824,"25.30\r\n",received
7:17:18 PM.317,"25.30\r\n",received
7:17:18 PM.844,"25.30\r\n",received
7:17:19 PM.340,"25.30\r\n",received
7:17:19 PM.836,"25.30\r\n",received
7:17:20 PM.333,"25.30\r\n",received
7:17:20 PM.861,"25.30\r\n",received
7:17:21 PM.356,"25.30\r\n",received
7:17:21 PM.870,"25.30\r\n",received
7:17:22 PM.364,"25.30\r\n",received
7:17:22 PM.892,"25.30\r\n",received
7:17:23 PM.389,"25.30\r\n",received
7:17:23 PM.884,"25.30\r\n",received
7:17:24 PM.396,"25.30\r\n",received
7:17:24 PM.933,"25.30\r\n",received
7:17:25 PM.427,"25.30\r\n",received
7:17:25 PM.917,"25.30\r\n",received
7:17:26 PM.412,"25.30\r\n",received
7:17:26 PM.941,"25.30\r\n",received
7:17:27 PM.452,"25.30\r\n",received
7:17:27 PM.949,"25.30\r\n",received
7:17:28 PM.452,"25.30\r\n",received
7:17:28 PM.990,"25.30\r\n",received
7:17:29 PM.469,"25.30\r\n",received
7:17:29 PM.991,"25.30\r\n",received
7:17:30 PM.484,"25.30\r\n",received
7:17:30 PM.989,"25.30\r\n",received
7:17:31 PM.507,"25.30\r\n",received
7:17:31 PM.997,"25.30\r\n",received
7:17:32 PM.493,"25.30\r\n",received
7:17:33 PM.21,"25.30\r\n",received
7:17:33 PM.517,"25.30\r\n",received
7:17:34 PM.31,"25.30\r\n",received
7:17:34 PM.524,"25.30\r\n",received
7:17:35 PM.53,"25.30\r\n",received
7:17:35 PM.557,"25.30\r\n",received
7:17:36 PM.45,"25.30\r\n",received
7:17:36 PM.541,"25.30\r\n",received
7:17:37 PM.69,"25.30\r\n",received
7:17:37 PM.565,"25.30\r\n",received
7:17:38 PM.77,"25.30\r\n",received
7:17:38 PM.573,"25.30\r\n",received
7:17:39 PM.100,"25.30\r\n",received
7:17:39 PM.596,"25.30\r\n",received
7:17:40 PM.93,"25.30\r\n",received
7:17:40 PM.589,"25.30\r\n",received
7:17:41 PM.117,"25.30\r\n",received
7:17:41 PM.612,"25.30\r\n",received
7:17:42 PM.125,"25.30\r\n",received
7:17:42 PM.620,"25.30\r\n",received
7:17:43 PM.149,"25.30\r\n",received
7:17:43 PM.645,"25.30\r\n",received
7:17:44 PM.141,"25.30\r\n",received
7:17:44 PM.652,"25.30\r\n",received
7:17:45 PM.165,"25.30\r\n",received
7:17:45 PM.678,"25.30\r\n",received
7:17:46 PM.173,"25.30\r\n",received
7:17:46 PM.669,"25.30\r\n",received
7:17:47 PM.197,"25.30\r\n",received
7:17:47 PM.692,"25.30\r\n",received
7:17:48 PM.188,"25.30\r\n",received
7:17:48 PM.701,"25.30\r\n",received
7:17:49 PM.228,"25.30\r\n",received
7:17:49 PM.725,"25.30\r\n",received
7:17:50 PM.221,"25.30\r\n",received
7:17:50 PM.717,"25.30\r\n",received
7:17:51 PM.245,"25.30\r\n",received
7:17:51 PM.741,"25.30\r\n",received
7:17:52 PM.252,"25.30\r\n",received
7:17:52 PM.748,"25.30\r\n",received
7:17:53 PM.277,"25.30\r\n",received
7:17:53 PM.773,"25.30\r\n",received
7:17:54 PM.269,"25.30\r\n",received
7:17:54 PM.764,"25.30\r\n",received
7:17:55 PM.293,"����������������������������������������������������������������5.30\r\n",received
7:17:55 PM.806,"25.30\r\n",received
7:17:56 PM.300,"25.30\r\n",received
7:17:56 PM.796,"25.30\r\n",received
7:17:57 PM.325,"25.30\r\n",received
7:17:57 PM.821,"25.30\r\n",received
7:17:58 PM.333,"25.30\r\n",received
7:17:58 PM.843,"25.30\r\n",received
7:17:59 PM.365,"25.30\r\n",received
7:17:59 PM.854,"25.30\r\n",received
7:18:00 PM.348,"25.30\r\n",received
7:18:00 PM.845,"25.30\r\n",received
7:18:01 PM.372,"25.30\r\n",received
7:18:01 PM.869,"25.30\r\n",received
7:18:02 PM.383,"25.30\r\n",received
7:18:02 PM.877,"25.30\r\n",received
7:18:03 PM.409,"25.30\r\n",received
7:18:03 PM.900,"25.30\r\n",received
7:18:04 PM.397,"25.30\r\n",received
7:18:04 PM.892,"25.30\r\n",received
7:18:05 PM.421,"25.30\r\n",received
7:18:05 PM.959,"25.30\r\n",received
7:18:06 PM.429,"25.30\r\n",received
7:18:06 PM.924,"25.30\r\n",received
7:18:07 PM.461,"25.30\r\n",received
7:18:07 PM.948,"25.30\r\n",received
7:18:08 PM.445,"25.30\r\n",received
7:18:08 PM.963,"25.30\r\n",received
7:18:09 PM.468,"25.30\r\n",received
7:18:09 PM.987,"25.30\r\n",received
7:18:10 PM.478,"25.30\r\n",received
7:18:10 PM.972,"25.30\r\n",received
7:18:11 PM.500,"25.30\r\n",received
7:18:11 PM.996,"25.30\r\n",received
7:18:12 PM.492,"25.30\r\n",received
7:18:13 PM.12,"25.30\r\n",received
7:18:13 PM.517,"25.30\r\n",received
7:18:14 PM.32,"25.30\r\n",received
7:18:14 PM.525,"25.30\r\n",received
7:18:15 PM.21,"25.30\r\n",received
7:18:15 PM.549,"25.30\r\n",received
7:18:16 PM.45,"25.30\r\n",received
7:18:16 PM.558,"25.30\r\n",received
7:18:17 PM.54,"25.30\r\n",received
7:18:17 PM.584,"25.00\r\n",received
7:18:18 PM.77,"25.00\r\n",received
7:18:18 PM.573,"25.00\r\n",received
7:18:19 PM.89,"25.00\r\n",received
7:18:19 PM.628,"24.80\r\n",received
7:18:20 PM.109,"24.80\r\n",received
7:18:20 PM.605,"24.80\r\n",received
7:18:21 PM.120,"24.80\r\n",received
7:18:21 PM.629,"24.80\r\n",received
7:18:22 PM.146,"24.80\r\n",received
7:18:22 PM.637,"24.80\r\n",received
7:18:23 PM.132,"24.80\r\n",received
7:18:23 PM.661,"24.80\r\n",received
7:18:24 PM.158,"24.80\r\n",received
7:18:24 PM.672,"24.80\r\n",received
7:18:25 PM.174,"24.80\r\n",received
7:18:25 PM.696,"24.80\r\n",received
7:18:26 PM.189,"24.80\r\n",received
7:18:26 PM.684,"24.80\r\n",received
7:18:27 PM.210,"24.80\r\n",received
7:18:27 PM.708,"24.80\r\n",received
7:18:28 PM.227,"24.80\r\n",received
7:18:28 PM.716,"24.80\r\n",received
